ds,uid,pv
2023/5/15,100027312,5
2023/6/8,100027312,2
2023/5/9,100027312,1
2023/3/13,100027354,1
2023/4/19,100027354,1
2023/2/24,100027354,1
2023/3/18,100027354,1
2023/3/8,100027354,1
2023/7/20,100027354,1
2023/5/15,100027354,1
2023/5/16,100027354,2
2023/2/3,100027354,1
2023/5/17,100027354,1
2023/3/9,100027354,1
2023/4/27,100027354,1
2023/2/2,100027354,1
2023/5/19,100027354,2
2023/2/26,100027354,1
2023/8/16,100027354,1
2023/8/28,100027354,1
2023/3/12,100027354,1
2023/2/1,100027354,1
2023/8/27,100027354,1
2023/6/7,100027354,1
2023/7/18,100027354,1
2023/1/31,100027354,1
2023/3/17,100027354,1
2023/5/21,100027354,1
2022/10/11,100027357,3
2022/9/28,100027357,11
2022/9/19,100027357,30
2022/10/22,100027357,5
2022/9/26,100027357,9
2022/9/23,100027357,2
2022/9/30,100027357,7
2023/8/30,100027357,3
2022/10/20,100027357,21
2022/9/9,100027357,1
2022/10/7,100027357,6
2023/9/1,100027357,1
2022/9/15,100027357,4
2022/9/8,100027357,3
2022/10/19,100027357,20
2022/9/16,100027357,6
2022/9/13,100027357,2
2023/8/28,100027357,2
2022/10/12,100027357,13
2022/10/21,100027357,31
2022/9/20,100027357,26
2022/10/25,100027357,10
2022/9/17,100027357,4
2022/10/10,100027357,9
2022/9/29,100027357,6
2022/10/6,100027357,8
2022/9/22,100027357,8
2022/10/5,100027357,12
2022/9/27,100027357,19
2023/8/29,100027357,6
2022/9/7,100027357,2
2022/9/24,100027357,3
2022/10/14,100027357,14
2022/9/12,100027357,2
2022/10/8,100027357,4
2022/9/21,100027357,6
2022/10/13,100027357,8
2022/10/24,100027357,13
2023/4/26,100027417,1
2023/4/17,100027417,1
2023/7/31,100027417,1
2023/4/10,100027417,5
2022/11/22,100027417,2
2023/5/26,100027417,1
2023/5/18,100027417,12
2023/8/29,100027417,2
2023/7/20,100027417,1
2023/5/17,100027417,5
2023/8/31,100027417,1
2023/8/21,100027417,7
2023/5/19,100027417,4
2023/4/23,100027417,3
2023/3/6,100027417,2
2023/2/21,100027417,1
2023/8/19,100027417,1
2023/3/16,100027417,1
2023/8/3,100027417,4
2023/8/16,100027417,1
2023/4/11,100027417,3
2022/10/20,100027417,2
2023/8/2,100027417,1
2023/3/14,100027417,1
2023/5/21,100027417,1
2023/3/2,100027417,1
2023/8/17,100027417,3
2023/6/15,100027417,1
2023/4/6,100027417,3
2023/4/18,100027417,2
2023/2/16,100027417,1
2023/5/6,100027417,1
2023/5/10,100027417,1
2023/3/21,100027417,2
2022/12/8,100027417,1
2023/8/22,100027417,4
2023/5/12,100027417,2
2022/9/6,100027417,1
2023/7/17,100027417,1
2023/6/29,100027417,1
2023/6/6,100027417,1
2023/8/25,100027417,3
2023/9/1,100027417,1
2023/3/20,100027417,1
2023/8/18,100027417,3
2023/8/24,100027417,1
2023/8/20,100027417,1
2023/8/30,100027417,1
2023/2/20,100027417,2
2023/2/22,100027417,3
2022/12/15,100027417,1
2023/7/3,100027417,1
2023/8/28,100027417,2
2023/5/4,100027417,2
2023/4/13,100027417,1
2023/5/15,100027417,3
2023/4/20,100027417,3
2023/5/11,100027417,1
2023/8/15,100027417,2
2023/4/7,100027417,4
2023/8/14,100027417,1
2022/9/20,100027417,2
2023/2/27,100027417,3
2023/3/8,100027417,2
2023/4/21,100027417,2
2023/2/8,100027417,1
2023/7/12,100027417,1
2023/2/14,100027417,1
2023/5/25,100027417,1
2023/8/4,100027417,1
2023/4/24,100027417,1
2022/11/14,100027417,1
2023/5/9,100027417,1
2023/3/14,100027474,1
2023/2/7,100027474,1
2023/3/22,100027474,1
2023/2/10,100027474,1
2023/2/1,100027474,1
2023/3/1,100027474,2
2023/3/21,100027474,1
2022/9/9,100027474,1
2023/2/2,100027474,1
2022/9/8,100027474,1
2022/12/13,100027509,2
2022/10/29,100027509,5
2022/11/13,100027509,3
2022/12/8,100027509,4
2022/11/18,100027509,12
2022/11/14,100027509,5
2022/10/31,100027509,2
2022/11/6,100027509,3
2022/10/28,100027509,2
2022/12/3,100027509,3
2022/11/23,100027509,3
2022/12/2,100027509,1
2022/12/12,100027509,6
2022/10/25,100027509,10
2022/11/10,100027509,8
2022/11/17,100027509,4
2022/12/7,100027509,4
2022/11/21,100027509,1
2022/11/29,100027509,3
2022/12/4,100027509,1
2022/11/26,100027509,1
2022/11/5,100027509,1
2022/10/27,100027509,2
2022/12/1,100027509,1
2022/10/26,100027509,19
2022/11/25,100027509,5
2022/11/22,100027509,4
2022/11/27,100027509,1
2022/11/15,100027509,2
2022/11/12,100027509,3
2022/11/28,100027509,2
2022/11/3,100027509,1
2022/12/9,100027509,1
2022/11/1,100027509,2
2023/4/12,100027548,1
2023/6/18,100027548,1
2023/4/22,100027548,3
2023/2/8,100027548,3
2023/1/18,100027548,1
2022/11/4,100027548,3
2022/10/23,100027548,1
2023/4/15,100027548,1
2023/2/4,100027548,1
2023/4/10,100027548,2
2023/4/24,100027548,1
2023/4/30,100027548,1
2022/9/3,100027548,1
2023/4/27,100027548,1
2023/3/5,100027548,1
2022/9/1,100027548,2
2023/2/5,100027548,1
2023/4/8,100027548,1
2023/4/25,100027548,1
2023/4/11,100027548,3
2023/4/4,100027548,1
2023/2/1,100027548,1
2023/2/6,100027548,1
2023/1/17,100027548,1
2023/3/3,100027548,3
2023/1/16,100027548,2
2023/3/4,100027548,2
2023/5/7,100027591,1
2022/9/16,100027599,1
2022/11/25,100027619,1
2022/11/15,100027619,1
2022/11/17,100027619,1
2022/10/11,100027619,1
2022/9/5,100027619,1
2022/10/24,100027619,1
2023/1/19,100027649,1
2023/4/21,100027649,1
2023/4/28,100027649,1
2023/4/6,100027649,1
2023/1/10,100027649,3
2023/3/23,100027649,2
2023/4/16,100027649,2
2023/4/18,100027649,3
2023/3/22,100027649,1
2022/12/21,100027649,2
2023/3/17,100027649,2
2022/9/4,100027649,1
2023/1/12,100027649,1
2023/3/8,100027649,1
2023/4/13,100027649,2
2023/1/22,100027649,1
2022/11/16,100027649,2
2023/3/19,100027649,1
2022/12/24,100027649,1
2022/12/28,100027649,2
2023/3/13,100027649,2
2023/3/5,100027649,3
2023/3/21,100027649,1
2023/1/31,100027649,1
2023/2/9,100027649,1
2023/1/28,100027649,1
2023/2/16,100027649,1
2022/11/15,100027649,3
2023/2/2,100027649,1
2023/2/19,100027649,3
2023/1/30,100027649,2
2022/12/12,100027649,1
2023/2/5,100027649,1
2022/12/14,100027649,2
2023/2/6,100027649,1
2022/12/8,100027649,2
2023/2/18,100027649,1
2023/4/3,100027649,1
2022/12/18,100027649,1
2023/3/18,100027649,2
2023/4/5,100027649,1
2023/2/7,100027649,4
2023/3/20,100027649,4
2023/2/12,100027649,1
2022/12/13,100027649,1
2022/12/9,100027649,1
2023/2/3,100027649,1
2023/2/13,100027649,3
2023/3/28,100027649,1
2023/1/4,100027649,1
2023/3/30,100027649,1
2023/3/14,100027649,2
2023/1/3,100027649,1
2023/2/28,100027649,2
2023/3/15,100027649,1
2023/3/1,100027649,1
2023/2/20,100027649,2
2023/2/21,100027649,3
2022/12/15,100027649,1
2023/1/8,100027649,1
2022/9/3,100027649,2
2022/12/27,100027649,2
2023/4/17,100027649,1
2023/4/23,100027649,2
2022/12/16,100027649,1
2023/3/12,100027649,2
2023/2/17,100027649,1
2023/3/16,100027649,2
2022/12/19,100027649,1
2022/9/1,100027649,1
2023/1/11,100027649,1
2023/3/10,100027649,1
2023/1/9,100027649,1
2022/12/22,100027649,1
2023/4/19,100027649,1
2022/12/31,100027649,1
2023/2/23,100027649,1
2023/4/4,100027649,1
2023/2/26,100027649,1
2023/4/10,100027649,1
2023/5/20,100027679,2
2023/5/30,100027679,2
2023/5/27,100027679,3
2022/12/14,100027679,1
2023/7/20,100027679,7
2023/6/12,100027679,3
2023/6/13,100027679,5
2023/6/28,100027679,1
2023/6/19,100027679,2
2022/12/2,100027679,1
2022/10/6,100027679,1
2023/6/25,100027679,1
2022/10/14,100027679,1
2023/8/3,100027679,1
2023/5/23,100027679,1
2023/6/8,100027679,3
2023/1/7,100027679,1
2023/6/16,100027679,1
2023/6/20,100027679,3
2023/7/17,100027679,5
2022/12/4,100027679,1
2023/6/27,100027679,1
2023/6/26,100027679,1
2023/4/21,100027679,1
2022/9/8,100027679,1
2023/6/21,100027679,2
2023/5/29,100027679,5
2022/9/22,100027679,4
2022/9/10,100027679,1
2023/6/7,100027679,2
2022/9/21,100027679,1
2023/7/18,100027679,1
2023/5/22,100027679,1
2023/6/18,100027679,1
2023/6/14,100027679,2
2023/5/26,100027679,4
2023/6/11,100027679,1
2022/10/29,100027679,1
2022/9/14,100027679,3
2022/9/13,100027679,1
2022/10/4,100027679,1
2023/8/2,100027679,1
2023/6/15,100027679,1
2023/6/10,100027679,1
2023/7/21,100027679,2
2022/9/19,100027679,2
2022/12/19,100027679,1
2023/8/15,100027713,4
2023/8/27,100027713,1
2023/8/31,100027713,2
2022/12/14,100027713,2
2023/8/16,100027713,4
2023/8/22,100027713,2
2022/12/15,100027713,2
2023/8/30,100027713,2
2022/12/9,100027713,2
2023/8/24,100027713,3
2022/12/13,100027713,1
2023/8/14,100027713,1
2023/5/4,100027713,1
2023/4/13,100027713,1
2022/12/18,100027713,1
2023/8/28,100027713,4
2023/4/24,100027713,1
2023/8/25,100027713,1
2023/3/24,100027724,3
2023/4/2,100027724,2
2023/8/8,100027724,1
2023/8/2,100027724,2
2023/4/8,100027724,1
2023/2/8,100027724,1
2023/3/23,100027724,1
2023/4/20,100027724,1
2023/2/7,100027724,3
2023/2/5,100027724,1
2023/7/23,100027724,1
2023/2/26,100027724,1
2023/9/1,100027724,1
2023/7/1,100027724,4
2023/6/18,100027724,1
2023/4/10,100027724,1
2023/6/10,100027724,1
2023/4/16,100027724,3
2023/6/16,100027724,1
2023/2/22,100027724,1
2023/5/21,100027724,1
2023/8/1,100027724,1
2023/2/19,100027724,1
2023/5/17,100027724,1
2023/5/26,100027724,1
2023/8/3,100027724,1
2023/7/31,100027724,1
2023/2/6,100027724,1
2023/6/7,100027724,2
2023/7/2,100027724,1
2023/6/14,100027724,1
2023/6/26,100027724,1
2023/3/19,100027724,3
2023/7/26,100027724,1
2023/4/6,100027724,1
2023/6/21,100027724,1
2023/6/25,100027724,2
2023/6/27,100027724,1
2023/4/19,100027724,1
2023/4/14,100027724,1
2023/2/4,100027724,2
2023/3/18,100027724,2
2023/7/5,100027724,1
2023/5/16,100027724,2
2023/5/27,100027724,3
2023/6/28,100027724,1
2023/4/4,100027724,1
2023/3/22,100027724,2
2023/6/5,100027724,3
2023/8/10,100027724,1
2023/3/31,100027724,3
2023/5/20,100027724,4
2023/6/15,100027724,2
2023/5/19,100027724,1
2023/6/11,100027724,3
2023/2/18,100027724,1
2023/4/17,100027724,1
2023/4/15,100027724,1
2022/10/31,100027785,1
2022/11/4,100027785,2
2022/10/27,100027785,2
2022/11/12,100027785,1
2022/11/13,100027785,1
2022/11/5,100027785,1
2022/10/26,100027865,8
2023/8/3,100027865,2
2023/6/16,100027865,6
2023/6/30,100027865,2
2022/10/25,100027865,5
2023/7/4,100027865,5
2023/6/28,100027865,5
2023/6/29,100027865,8
2022/10/24,100027865,7
2023/7/3,100027865,7
2023/6/27,100027865,11
2023/6/14,100027865,1
2023/8/2,100027865,4
2023/7/5,100027865,4
2023/6/15,100027865,6
2023/7/6,100027865,5
2022/11/29,100027926,1
2023/6/14,100027926,1
2022/12/4,100027926,2
2023/8/11,100027926,1
2023/4/25,100027926,3
2023/5/28,100027926,2
2023/7/17,100027926,1
2023/4/5,100027926,1
2023/6/21,100027926,1
2023/4/3,100027926,2
2022/10/24,100027926,1
2023/1/30,100027926,2
2023/2/1,100027926,1
2022/12/14,100027926,1
2023/3/28,100027926,1
2023/5/18,100027926,1
2022/11/1,100027926,1
2023/4/30,100027926,1
2023/6/16,100027926,1
2023/5/2,100027926,1
2022/9/29,100027926,2
2023/3/31,100027926,1
2023/8/31,100027926,1
2023/5/15,100027926,1
2023/5/11,100027926,2
2023/8/6,100027926,1
2023/2/7,100027926,1
2023/6/17,100027926,2
2023/3/27,100027926,1
2023/1/25,100027926,1
2023/7/26,100027926,1
2023/7/15,100027926,1
2022/10/12,100027926,1
2023/5/7,100027926,1
2023/5/19,100027926,2
2023/8/14,100027926,2
2022/12/25,100027926,1
2023/8/12,100027926,1
2023/5/6,100027926,2
2022/12/24,100027926,2
2023/3/7,100027926,1
2023/6/12,100027926,1
2023/1/22,100027926,1
2023/8/7,100027926,2
2023/4/16,100027926,1
2023/5/8,100027926,2
2023/3/21,100027926,1
2023/4/24,100027926,1
2023/2/4,100027926,1
2023/4/27,100027926,1
2023/7/5,100027926,8
2023/3/26,100027926,1
2023/5/26,100027926,1
2023/6/6,100027926,1
2023/2/9,100027926,1
2023/4/6,100027926,1
2023/8/9,100027926,1
2023/1/28,100027926,1
2022/11/7,100027926,1
2023/5/22,100027926,1
2022/11/27,100027926,2
2023/5/30,100027926,1
2023/6/25,100027926,1
2023/1/23,100027926,1
2023/8/29,100027926,1
2023/4/23,100027926,1
2023/8/8,100027926,1
2023/7/4,100027926,1
2023/1/27,100027926,1
2023/8/10,100027926,1
2023/2/13,100027926,1
2023/8/3,100027978,1
2023/8/23,100027978,3
2023/8/28,100027978,1
2023/7/29,100027978,1
2023/8/22,100027978,1
2023/8/31,100027978,2
2023/8/2,100027978,2
2023/9/1,100027978,1
2023/8/21,100027978,2
2023/8/29,100027978,1
2023/8/1,100027978,2
2023/8/30,100027978,1
2023/7/27,100027978,5
2023/8/10,100027978,1
2023/8/15,100027978,2
2023/8/4,100027978,3
2023/7/31,100027978,1
2023/8/25,100027978,1
2023/8/7,100027978,1
2023/8/11,100027978,1
2023/8/24,100027978,1
2023/8/16,100027978,2
2023/8/18,100027978,2
2023/4/29,100028005,1
2023/3/7,100028005,1
2023/2/4,100028005,1
2023/2/2,100028005,1
2023/6/21,100028005,1
2023/2/23,100028005,1
2023/2/3,100028005,1
2023/3/12,100028005,1
2023/2/8,100028005,1
2022/11/18,100028005,1
2022/10/27,100028005,1
2023/5/6,100028005,1
2023/4/25,100028005,1
2022/11/7,100028005,1
2023/5/12,100028005,1
2023/5/8,100028005,1
2023/6/7,100028005,1
2022/11/23,100028005,1
2023/2/7,100028005,3
2023/2/5,100028005,1
2023/6/14,100028005,1
2022/10/26,100028005,1
2023/8/19,100028005,1
2023/6/1,100028005,1
2023/4/23,100028005,1
2023/5/16,100028005,1
2023/6/29,100028005,1
2023/3/20,100028005,1
2022/10/24,100028005,1
2023/2/21,100028005,1
2022/11/1,100028005,1
2023/7/9,100028013,1
2023/7/13,100028013,1
2023/9/1,100028020,15
2023/8/24,100028020,21
2023/8/11,100028020,32
2023/8/21,100028020,33
2023/8/31,100028020,23
2023/8/4,100028020,13
2023/8/19,100028020,27
2023/8/5,100028020,10
2023/8/14,100028020,32
2023/8/16,100028020,59
2023/8/28,100028020,29
2023/8/10,100028020,29
2023/8/23,100028020,33
2023/8/8,100028020,30
2023/8/29,100028020,23
2023/8/3,100028020,20
2023/8/7,100028020,27
2023/8/30,100028020,26
2023/8/25,100028020,22
2023/8/2,100028020,3
2023/8/9,100028020,25
2023/8/22,100028020,29
2023/8/12,100028020,38
2023/8/15,100028020,39
2023/8/17,100028020,48
2023/8/26,100028020,28
2023/8/18,100028020,27
2022/9/5,100028044,1
2022/10/27,100028044,1
2022/11/2,100028044,1
2023/3/15,100028044,1
2022/10/21,100028044,1
2022/9/23,100028044,1
2022/10/15,100028044,2
2022/11/4,100028044,1
2022/10/20,100028044,1
2022/10/12,100028044,3
2022/10/18,100028044,1
2022/10/19,100028044,1
2022/10/26,100028044,1
2022/9/19,100028044,1
2022/10/24,100028044,3
2023/3/21,100028044,1
2022/10/14,100028044,3
2023/2/22,100028058,2
2023/2/13,100028058,5
2023/2/9,100028058,6
2023/2/15,100028058,1
2023/2/10,100028058,1
2023/2/14,100028058,1
2023/3/10,100028064,1
2023/2/21,100028064,1
2023/2/23,100028064,3
2023/3/14,100028064,3
2022/9/14,100028064,1
2023/3/6,100028064,2
2022/11/1,100028064,1
2022/11/2,100028064,3
2023/3/2,100028064,1
2022/9/15,100028064,2
2023/2/20,100028064,2
2023/3/20,100028064,1
2023/3/1,100028064,3
2022/9/5,100028064,2
2022/9/15,100028081,1
2022/10/4,100028094,1
2022/9/26,100028094,1
2023/7/28,100028099,1
2023/7/11,100028099,1
2023/7/4,100028099,4
2023/8/9,100028099,1
2023/8/20,100028099,1
2023/8/3,100028099,1
2023/7/8,100028099,1
2023/7/5,100028099,1
2023/7/7,100028099,2
2023/8/11,100028099,1
2023/8/17,100028099,2
2023/8/7,100028099,1
2023/7/29,100028099,1
2023/8/1,100028099,1
2023/8/6,100028099,1
2023/5/28,100028151,1
2023/6/6,100028151,1
2023/5/18,100028151,1
2023/2/20,100028276,2
2023/4/18,100028276,4
2023/3/8,100028276,3
2022/9/8,100028276,2
2023/8/8,100028276,2
2023/4/28,100028276,1
2023/8/17,100028276,2
2022/12/23,100028276,1
2023/8/15,100028276,3
2023/5/30,100028276,1
2023/2/15,100028276,2
2023/7/5,100028276,1
2023/6/13,100028276,2
2023/2/9,100028276,7
2023/5/8,100028276,4
2023/3/27,100028276,1
2023/3/13,100028276,6
2023/2/24,100028276,2
2023/8/25,100028276,1
2023/5/12,100028276,3
2023/8/18,100028276,1
2023/2/14,100028276,6
2022/10/13,100028276,1
2023/5/18,100028276,2
2023/4/17,100028276,3
2023/6/15,100028276,1
2023/3/14,100028276,1
2023/3/22,100028276,2
2023/8/28,100028276,1
2022/10/31,100028276,3
2022/10/17,100028276,1
2022/11/8,100028276,1
2023/3/7,100028276,3
2022/12/6,100028276,1
2023/4/26,100028276,1
2022/10/10,100028276,2
2022/11/7,100028276,2
2023/2/22,100028276,1
2023/5/29,100028276,1
2022/9/26,100028276,2
2023/5/17,100028276,1
2023/3/3,100028276,2
2023/2/28,100028276,1
2022/11/14,100028276,1
2023/4/20,100028276,1
2022/10/9,100028276,1
2022/10/8,100028276,2
2022/12/26,100028276,4
2023/2/27,100028276,3
2023/3/1,100028276,2
2022/10/19,100028276,3
2023/1/9,100028276,2
2022/11/23,100028276,2
2022/10/12,100028276,4
2023/3/29,100028276,1
2023/5/16,100028276,2
2023/3/2,100028276,2
2023/8/2,100028276,1
2023/8/1,100028276,1
2022/9/15,100028276,1
2023/8/31,100028276,2
2022/9/27,100028276,1
2023/6/20,100028276,1
2023/5/9,100028276,2
2023/7/26,100028276,2
2022/11/2,100028276,1
2022/11/4,100028276,1
2023/7/4,100028276,3
2023/4/25,100028276,3
2022/11/18,100028276,1
2023/4/24,100028276,1
2022/9/16,100028276,3
2023/1/30,100028276,7
2023/7/17,100028276,1
2022/11/9,100028276,2
2023/2/17,100028276,6
2023/3/24,100028276,1
2023/3/23,100028276,2
2023/3/6,100028276,6
2023/4/14,100028276,1
2023/2/21,100028276,1
2022/11/16,100028276,1
2023/3/21,100028276,1
2022/12/28,100028276,1
2023/6/14,100028276,4
2023/3/9,100028276,3
2022/9/22,100028276,1
2023/5/23,100028276,2
2023/3/19,100028276,1
2023/2/7,100028276,6
2023/4/7,100028276,1
2023/6/30,100028276,2
2023/2/8,100028276,4
2023/4/23,100028276,1
2023/6/25,100028276,1
2022/10/21,100028276,1
2022/10/11,100028276,2
2023/4/10,100028276,1
2022/11/28,100028276,1
2023/8/30,100028276,1
2023/2/1,100028276,3
2023/2/3,100028276,1
2023/6/1,100028276,3
2023/2/6,100028276,1
2023/7/24,100028276,1
2023/5/15,100028276,1
2023/2/23,100028276,2
2023/7/28,100028276,1
2023/1/11,100028276,1
2023/6/12,100028276,2
2023/7/11,100028276,1
2022/9/21,100028276,3
2022/9/14,100028276,1
2022/9/23,100028276,3
2022/10/24,100028276,6
2023/2/2,100028276,1
2023/6/27,100028276,4
2022/12/9,100028276,1
2023/8/24,100028276,1
2023/6/19,100028276,2
2023/3/15,100028276,1
2023/5/5,100028276,2
2023/5/22,100028276,1
2023/8/21,100028276,1
2022/10/26,100028276,2
2023/6/9,100028276,2
2023/7/31,100028276,1
2023/3/10,100028276,3
2023/6/5,100028276,2
2023/7/27,100028276,2
2023/2/16,100028276,2
2022/10/25,100028276,2
2023/8/7,100028276,2
2023/8/29,100028308,2
2022/12/2,100028334,20
2023/8/31,100028334,3
2022/11/21,100028334,22
2023/8/4,100028334,1
2022/11/17,100028334,12
2023/5/5,100028334,8
2022/9/15,100028334,76
2022/11/29,100028334,5
2023/3/3,100028334,25
2023/8/8,100028334,4
2023/6/2,100028334,3
2023/8/24,100028334,8
2023/7/21,100028334,57
2022/11/18,100028334,7
2022/12/23,100028334,12
2023/6/27,100028334,8
2022/10/29,100028334,53
2022/9/13,100028334,28
2023/8/21,100028334,21
2022/10/19,100028334,1
2023/8/11,100028334,25
2022/11/26,100028334,18
2023/3/28,100028334,3
2023/5/22,100028334,13
2023/5/19,100028334,14
2022/9/19,100028334,22
2023/8/3,100028334,8
2023/7/19,100028334,55
2022/9/6,100028334,2
2023/5/25,100028334,16
2023/8/29,100028334,13
2023/3/15,100028334,1
2023/3/6,100028334,46
2023/4/26,100028334,16
2023/8/2,100028334,22
2022/9/23,100028334,4
2022/11/30,100028334,25
2022/10/20,100028334,7
2023/3/20,100028334,57
2023/8/16,100028334,15
2023/6/30,100028334,5
2022/11/16,100028334,14
2023/8/9,100028334,22
2023/6/24,100028334,19
2023/1/30,100028334,1
2023/8/7,100028334,1
2023/5/30,100028334,26
2023/8/6,100028334,2
2022/10/7,100028334,143
2022/11/24,100028334,17
2022/11/9,100028334,14
2023/5/23,100028334,15
2022/9/16,100028334,14
2022/9/1,100028334,7
2023/8/23,100028334,24
2023/8/1,100028334,7
2022/10/9,100028334,1
2023/7/27,100028334,22
2022/11/10,100028334,50
2022/12/27,100028334,13
2022/12/24,100028334,4
2023/7/10,100028334,1
2022/12/7,100028334,27
2023/4/23,100028334,25
2023/8/19,100028334,12
2022/9/20,100028334,29
2023/2/27,100028334,5
2023/7/16,100028334,59
2022/9/26,100028334,36
2023/8/5,100028334,6
2022/11/23,100028334,12
2022/11/7,100028334,3
2023/6/1,100028334,18
2023/6/21,100028334,3
2023/1/31,100028334,2
2023/7/26,100028334,53
2023/6/8,100028334,4
2023/3/27,100028334,5
2022/9/14,100028334,65
2023/7/18,100028334,11
2023/5/26,100028334,5
2023/1/3,100028334,1
2023/7/22,100028334,50
2023/7/3,100028334,1
2022/12/14,100028334,34
2023/7/28,100028334,19
2023/4/13,100028334,2
2022/10/21,100028334,2
2022/11/14,100028334,17
2022/9/5,100028334,1
2022/11/28,100028334,30
2023/8/10,100028334,18
2023/2/23,100028334,9
2022/12/9,100028334,1
2023/6/29,100028334,21
2023/3/9,100028334,25
2022/11/2,100028334,1
2023/7/1,100028334,32
2023/3/2,100028334,32
2023/3/13,100028334,29
2023/8/18,100028334,17
2023/7/20,100028334,15
2022/12/6,100028334,31
2022/9/8,100028334,4
2022/12/8,100028334,29
2022/10/11,100028334,5
2022/12/21,100028334,33
2022/11/25,100028334,23
2023/1/4,100028334,19
2022/12/13,100028334,8
2022/11/3,100028334,1
2022/11/11,100028334,7
2022/10/31,100028334,49
2023/8/28,100028334,3
2022/9/30,100028334,3
2022/10/8,100028334,75
2023/3/23,100028334,9
2023/3/8,100028334,32
2022/12/19,100028334,11
2023/6/28,100028334,32
2023/6/20,100028334,25
2022/12/26,100028334,18
2023/8/22,100028334,1
2023/6/25,100028334,10
2023/5/9,100028334,21
2023/4/24,100028334,16
2023/3/29,100028334,14
2022/12/12,100028334,1
2023/7/24,100028334,32
2022/11/8,100028334,67
2022/12/22,100028334,11
2023/8/25,100028334,12
2023/6/26,100028334,6
2022/10/25,100028334,6
2023/8/14,100028334,17
2023/3/22,100028334,54
2022/9/5,100028348,2
2022/9/7,100028348,1
2022/9/2,100028348,1
2022/9/4,100028348,2
2022/9/6,100028348,3
2023/5/2,100028362,1
2023/5/7,100028362,1
2023/3/21,100028362,1
2023/4/26,100028362,2
2023/6/6,100028362,1
2023/5/24,100028362,1
2023/4/18,100028362,1
2023/4/22,100028399,1
2023/2/20,100028399,1
2023/4/15,100028399,1
2023/4/11,100028399,2
2023/2/10,100028399,1
2023/5/1,100028399,1
2023/4/12,100028399,2
2023/3/7,100028399,1
2023/5/3,100028399,2
2023/2/6,100028399,1
2023/4/17,100028399,1
2023/4/25,100028399,1
2023/3/16,100028430,3
2023/5/24,100028430,1
2023/5/17,100028430,4
2023/5/12,100028430,1
2023/4/14,100028430,3
2023/6/13,100028430,7
2023/5/11,100028430,3
2022/12/9,100028430,5
2023/5/10,100028430,1
2023/7/13,100028430,7
2022/12/19,100028430,8
2023/3/8,100028430,4
2023/4/3,100028430,1
2023/7/14,100028430,1
2023/7/7,100028430,6
2023/7/10,100028430,4
2022/12/3,100028430,4
2023/4/20,100028430,2
2023/6/14,100028430,6
2023/8/17,100028430,1
2023/4/21,100028430,1
2022/12/16,100028430,1
